departement,code_ancien_canton,nom_ancien_canton,code_nouveau_canton,nom_nouveau_canton,nb_communes
73,7328,Ugine,737319,Ugine,8
73,7329,Yenne,737306,Bugey savoyard,14
73,7330,Albertville-Sud,737303,Albertville-1,6
73,7330,Albertville-Sud,737304,Albertville-2,3
73,7332,Aix-les-Bains-Nord-Grésy,737301,Aix-les-Bains-1,6
73,7333,Ravoire,737315,La Ravoire,5
73,7334,Saint-Alban-Leysse,737316,Saint-Alban-Leysse,9
73,7335,Aix-les-Bains-Sud,737312,La Motte-Servolex,4
73,7335,Aix-les-Bains-Sud,737302,Aix-les-Bains-2,2
73,7337,Cognin,737314,Le Pont-de-Beauvoisin,4
73,7337,Cognin,737308,Chambéry-2,1
73,7337,Cognin,737309,Chambéry-3,1
73,7397,,737397,Aix-les-Bains,1
73,7398,,737398,Albertville,1
73,7399,,737399,Chambéry,1
74,7401,Abondance,747407,Évian-les-Bains,6
74,7402,Alby-sur-Chéran,747412,Rumilly,11
74,7405,Annemasse-Nord,747409,Gaillard,5
74,7405,Annemasse-Nord,747404,Annemasse,2
74,7406,Biot,747407,Évian-les-Bains,9
74,7407,Boëge,747415,Sciez,8
74,7408,Bonneville,747405,Bonneville,10
74,7408,Bonneville,747406,Cluses,2
74,7409,Chamonix-Mont-Blanc,747410,Le Mont-Blanc,4
74,7410,Cluses,747406,Cluses,3
74,7410,Cluses,747414,Sallanches,2
74,7411,Cruseilles,747411,La Roche-sur-Foron,11
74,7412,Douvaine,747415,Sciez,14
74,7413,Évian-les-Bains,747407,Évian-les-Bains,15
74,7414,Faverges,747408,Faverges-Seythenex,7
74,7415,Frangy,747413,Saint-Julien-en-Genevois,12
74,7416,Reignier-Ésery,747411,La Roche-sur-Foron,7
74,7416,Reignier-Ésery,747405,Bonneville,1
74,7417,Roche-sur-Foron,747411,La Roche-sur-Foron,7
74,7417,Roche-sur-Foron,747405,Bonneville,2
74,7418,Rumilly,747412,Rumilly,17
74,7419,Saint-Gervais-les-Bains,747410,Le Mont-Blanc,3
74,7420,Saint-Jeoire,747405,Bonneville,7
74,7421,Saint-Julien-en-Genevois,747413,Saint-Julien-en-Genevois,17
74,7422,Sallanches,747414,Sallanches,7
74,7423,Samoëns,747406,Cluses,4
74,7424,Seyssel,747413,Saint-Julien-en-Genevois,11
74,7425,Taninges,747406,Cluses,3
74,7425,Taninges,747407,Évian-les-Bains,2
74,7426,Thônes,747408,Faverges-Seythenex,10
74,7427,Thonon-les-Bains-Est,747417,Thonon-les-Bains,6
74,7427,Thonon-les-Bains-Est,747407,Évian-les-Bains,1
74,7428,Thorens-Glières,747403,Annecy-3,3
74,7429,Annecy-Nord-Ouest,747401,Annecy-1,8
74,7429,Annecy-Nord-Ouest,747403,Annecy-3,1
74,7430,Annecy-le-Vieux,747408,Faverges-Seythenex,6
74,7430,Annecy-le-Vieux,747403,Annecy-3,3
74,7430,Annecy-le-Vieux,747411,La Roche-sur-Foron,2
74,7431,Annemasse-Sud,747409,Gaillard,5
74,7432,Scionzier,747406,Cluses,4
74,7433,Seynod,747416,Annecy-4,9
74,7433,Seynod,747402,Annecy-2,1
74,7434,Thonon-les-Bains-Ouest,747417,Thonon-les-Bains,5
74,7434,Thonon-les-Bains-Ouest,747415,Sciez,3
74,7495,,747417,Thonon-les-Bains,1
74,7496,,747404,Annemasse,1
74,7499,,747499,Annecy,1
76,7601,Argueil,767612,Gournay-en-Bray,14
76,7602,Aumale,767612,Gournay-en-Bray,15
76,7603,Bacqueville-en-Caux,767620,Luneray,25
76,7604,Bellencombre,767623,Neufchâtel-en-Bray,13
76,7605,Blangy-sur-Bresle,767610,Eu,19
76,7606,Bolbec,767603,Bolbec,13
76,7606,Bolbec,767625,Port-Jérôme-sur-Seine,3
76,7607,Boos,767606,Darnétal,8
76,7607,Boos,767621,Le Mesnil-Esnard,7
76,7608,Buchy,767621,Le Mesnil-Esnard,19
76,7609,Cany-Barville,767633,Saint-Valery-en-Caux,18
76,7610,Caudebec-en-Caux,767625,Port-Jérôme-sur-Seine,12
76,7611,Clères,767602,Bois-Guillaume,16
76,7611,Clères,767621,Le Mesnil-Esnard,5
76,7611,Clères,767624,Notre-Dame-de-Bondeville,1
76,7612,Criquetot-l'Esneval,767626,Octeville-sur-Mer,21
76,7613,Darnétal,767621,Le Mesnil-Esnard,11
76,7613,Darnétal,767606,Darnétal,7
76,7613,Darnétal,767612,Gournay-en-Bray,1
76,7614,Dieppe-Est,767608,Dieppe-2,3
76,7615,Doudeville,767635,Yvetot,17
76,7616,Duclair,767601,Barentin,17
76,7617,Elbeuf,767609,Elbeuf,3
76,7617,Elbeuf,767605,Caudebec-lès-Elbeuf,1
76,7618,Envermeu,767608,Dieppe-2,17
76,7618,Envermeu,767623,Neufchâtel-en-Bray,1
76,7619,Eu,767610,Eu,21
76,7620,Fauville-en-Caux,767633,Saint-Valery-en-Caux,11
76,7620,Fauville-en-Caux,767635,Yvetot,1
76,7621,Fécamp,767611,Fécamp,13
76,7622,Fontaine-le-Dun,767633,Saint-Valery-en-Caux,16
76,7623,Forges-les-Eaux,767612,Gournay-en-Bray,20
76,7624,Goderville,767632,Saint-Romain-de-Colbosc,22
76,7625,Gournay-en-Bray,767612,Gournay-en-Bray,16
76,7626,Grand-Couronne,767604,Canteleu,4
76,7626,Grand-Couronne,767609,Elbeuf,3
76,7626,Grand-Couronne,767613,Le Grand-Quevilly,1
76,7633,Lillebonne,767603,Bolbec,6
76,7633,Lillebonne,767625,Port-Jérôme-sur-Seine,6
76,7634,Londinières,767623,Neufchâtel-en-Bray,16
76,7635,Longueville-sur-Scie,767620,Luneray,23
76,7636,Maromme,767604,Canteleu,2
76,7637,Montivilliers,767626,Octeville-sur-Mer,10
76,7637,Montivilliers,767615,Le Havre-2,1
76,7638,Neufchâtel-en-Bray,767623,Neufchâtel-en-Bray,23
76,7639,Offranville,767607,Dieppe-1,16
76,7639,Offranville,767608,Dieppe-2,1
76,7639,Offranville,767633,Saint-Valery-en-Caux,1
76,7640,Ourville-en-Caux,767633,Saint-Valery-en-Caux,11
76,7640,Ourville-en-Caux,767635,Yvetot,5
76,7641,Pavilly,767624,Notre-Dame-de-Bondeville,11
76,7641,Pavilly,767601,Barentin,4
76,7641,Pavilly,767620,Luneray,3
76,7641,Pavilly,767635,Yvetot,1
76,7648,Saint-Romain-de-Colbosc,767632,Saint-Romain-de-Colbosc,16
76,7648,Saint-Romain-de-Colbosc,767603,Bolbec,1
76,7648,Saint-Romain-de-Colbosc,767616,Le Havre-3,1
76,7649,Saint-Saëns,767623,Neufchâtel-en-Bray,15
76,7650,Saint-Valery-en-Caux,767633,Saint-Valery-en-Caux,14
76,7652,Tôtes,767620,Luneray,21
76,7652,Tôtes,767623,Neufchâtel-en-Bray,1
76,7653,Valmont,767611,Fécamp,22
76,7654,Yerville,767635,Yvetot,18
76,7655,Yvetot,767635,Yvetot,11
76,7656,Havre  6e  Canton,767619,Le Havre-6,1
76,7660,Bois-Guillaume,767602,Bois-Guillaume,3
76,7661,Caudebec-lès-Elbeuf,767605,Caudebec-lès-Elbeuf,6
76,7663,Gonfreville-l'Orcher,767616,Le Havre-3,2
76,7663,Gonfreville-l'Orcher,767615,Le Havre-2,1
76,7665,Mont-Saint-Aignan,767622,Mont-Saint-Aignan,2
76,7666,Notre-Dame-de-Bondeville,767624,Notre-Dame-de-Bondeville,9
76,7667,Petit-Quevilly,767627,Le Petit-Quevilly,1
76,7669,Saint-Étienne-du-Rouvray,767631,Saint-Étienne-du-Rouvray,1
76,7692,,767699,Sotteville-lès-Rouen,1
76,7693,,767698,Saint-Étienne-du-Rouvray,1
76,7694,,767613,Le Grand-Quevilly,1
76,7695,,767695,Dieppe,1
76,7698,,767696,Le Havre,1
76,7699,,767697,Rouen,1
77,7701,Bray-sur-Seine,777718,Provins,23
77,7702,Brie-Comte-Robert,777708,Fontenay-Trésigny,7
77,7702,Brie-Comte-Robert,777716,Ozoir-la-Ferrière,4
77,7702,Brie-Comte-Robert,777704,Combs-la-Ville,1
77,7703,Chapelle-la-Reine,777707,Fontainebleau,17
77,7703,Chapelle-la-Reine,777715,Nemours,1
77,7704,Château-Landon,777715,Nemours,15
77,7705,Châtelet-en-Brie,777714,Nangis,13
77,7706,Claye-Souilly,777723,Villeparisis,4
77,7706,Claye-Souilly,777703,Claye-Souilly,2
77,7707,Coulommiers,777705,Coulommiers,11
77,7707,Coulommiers,777708,Fontenay-Trésigny,3
77,7708,Crécy-la-Chapelle,777721,Serris,18
77,7709,Dammartin-en-Goële,777712,Mitry-Mory,16
77,7709,Dammartin-en-Goële,777703,Claye-Souilly,7
77,7710,Donnemarie-Dontilly,777718,Provins,19
77,7711,Ferté-Gaucher,777705,Coulommiers,18
77,7712,Ferté-sous-Jouarre,777706,La Ferté-sous-Jouarre,19
77,7713,Fontainebleau,777707,Fontainebleau,6
77,7713,Fontainebleau,777714,Nangis,1
77,7714,Lagny-sur-Marne,777709,Lagny-sur-Marne,4
77,7715,Lizy-sur-Ourcq,777706,La Ferté-sous-Jouarre,22
77,7716,Lorrez-le-Bocage-Préaux,777715,Nemours,15
77,7717,Meaux-Nord,777703,Claye-Souilly,6
77,7717,Meaux-Nord,777706,La Ferté-sous-Jouarre,2
77,7718,Melun-Nord,777711,Melun,6
77,7719,Melun-Sud,777711,Melun,2
77,7720,Montereau-Fault-Yonne,777713,Montereau-Fault-Yonne,14
77,7721,Moret-sur-Loing,777713,Montereau-Fault-Yonne,7
77,7721,Moret-sur-Loing,777715,Nemours,3
77,7722,Mormant,777714,Nangis,22
77,7723,Nangis,777714,Nangis,10
77,7723,Nangis,777718,Provins,6
77,7723,Nangis,777708,Fontenay-Trésigny,1
77,7724,Nemours,777715,Nemours,16
77,7724,Nemours,777707,Fontainebleau,1
77,7725,Provins,777718,Provins,14
77,7726,Rebais,777705,Coulommiers,18
77,7727,Rozay-en-Brie,777708,Fontenay-Trésigny,16
77,7727,Rozay-en-Brie,777705,Coulommiers,3
77,7727,Rozay-en-Brie,777716,Ozoir-la-Ferrière,2
77,7727,Rozay-en-Brie,777721,Serris,1
77,7728,Tournan-en-Brie,777708,Fontenay-Trésigny,6
77,7728,Tournan-en-Brie,777716,Ozoir-la-Ferrière,3
77,7729,Villiers-Saint-Georges,777718,Provins,19
77,7731,Meaux-Sud,777703,Claye-Souilly,5
77,7731,Meaux-Sud,777706,La Ferté-sous-Jouarre,4
77,7732,Perthes,777707,Fontainebleau,10
77,7732,Perthes,777719,Saint-Fargeau-Ponthierry,4
77,7733,Roissy-en-Brie,777716,Ozoir-la-Ferrière,2
77,7733,Roissy-en-Brie,777717,Pontault-Combault,1
77,7734,Savigny-le-Temple,777719,Saint-Fargeau-Ponthierry,2
77,7734,Savigny-le-Temple,777720,Savigny-le-Temple,1
77,7735,Torcy,777722,Torcy,4
77,7735,Torcy,777701,Champs-sur-Marne,1
77,7735,Torcy,777716,Ozoir-la-Ferrière,1
77,7736,Vaires-sur-Marne,777723,Villeparisis,2
77,7737,Mitry-Mory,777703,Claye-Souilly,10
77,7737,Mitry-Mory,777712,Mitry-Mory,3
77,7738,Champs-sur-Marne,777701,Champs-sur-Marne,1
77,7738,Champs-sur-Marne,777717,Pontault-Combault,1
77,7739,Noisiel,777701,Champs-sur-Marne,2
77,7740,Pontault-Combault,777717,Pontault-Combault,1
77,7741,Combs-la-Ville,777704,Combs-la-Ville,4
77,7742,Mée-sur-Seine,777720,Savigny-le-Temple,5
77,7743,Thorigny-sur-Marne,777709,Lagny-sur-Marne,10
77,7743,Thorigny-sur-Marne,777721,Serris,5
77,7743,Thorigny-sur-Marne,777722,Torcy,1
77,7797,,777702,Chelles,1
77,7798,,777710,Meaux,1
77,7799,,777711,Melun,1
78,7801,Aubergenville,787801,Aubergenville,10
78,7801,Aubergenville,787811,Les Mureaux,1
78,7802,Bonnières-sur-Seine,787802,Bonnières-sur-Seine,26
78,7803,Celle-Saint-Cloud,787804,Le Chesnay-Rocquencourt,2
78,7804,Chatou,787803,Chatou,2
78,7805,Chevreuse,787809,Maurepas,12
78,7805,Chevreuse,787814,Rambouillet,1
78,7806,Conflans-Sainte-Honorine,787805,Conflans-Sainte-Honorine,1
78,7807,Guerville,787802,Bonnières-sur-Seine,14
78,7807,Guerville,787807,Limay,3
78,7807,Guerville,787801,Aubergenville,1
78,7808,Houdan,787802,Bonnières-sur-Seine,29
78,7808,Houdan,787801,Aubergenville,1
78,7809,Houilles,787806,Houilles,2
78,7810,Limay,787807,Limay,17
78,7811,Maisons-Laffitte,787817,Sartrouville,2
78,7812,Mantes-la-Jolie,787808,Mantes-la-Jolie,1
78,7813,Marly-le-Roi,787803,Chatou,2
78,7813,Marly-le-Roi,787804,Le Chesnay-Rocquencourt,1
78,7814,Meulan-en-Yvelines,787811,Les Mureaux,9
78,7815,Montfort-l'Amaury,787801,Aubergenville,28
78,7815,Montfort-l'Amaury,787812,Plaisir,1
78,7816,Poissy-Nord,787819,Verneuil-sur-Seine,2
78,7816,Poissy-Nord,787813,Poissy,1
78,7817,Poissy-Sud,787819,Verneuil-sur-Seine,5
78,7818,Rambouillet,787814,Rambouillet,18
78,7819,Saint-Arnoult-en-Yvelines,787814,Rambouillet,17
78,7820,Saint-Germain-en-Laye-Nord,787813,Poissy,1
78,7821,Saint-Germain-en-Laye-Sud,787816,Saint-Germain-en-Laye,2
78,7822,Saint-Nom-la-Bretèche,787815,Saint-Cyr-l'École,3
78,7822,Saint-Nom-la-Bretèche,787819,Verneuil-sur-Seine,3
78,7822,Saint-Nom-la-Bretèche,787804,Le Chesnay-Rocquencourt,1
78,7822,Saint-Nom-la-Bretèche,787816,Saint-Germain-en-Laye,1
78,7823,Sartrouville,787817,Sartrouville,1
78,7824,Trappes,787818,Trappes,1
78,7825,Triel-sur-Seine,787819,Verneuil-sur-Seine,3
78,7828,Montigny-le-Bretonneux,787810,Montigny-le-Bretonneux,2
78,7829,Versailles-Sud,787821,Versailles-2,3
78,7829,Versailles-Sud,787809,Maurepas,2
78,7830,Vésinet,787803,Chatou,1
78,7830,Vésinet,787806,Houilles,1
78,7831,Viroflay,787821,Versailles-2,1
78,7832,Chesnay,787804,Le Chesnay-Rocquencourt,1
78,7833,Mantes-la-Ville,787808,Mantes-la-Jolie,4
78,7834,Maurepas,787809,Maurepas,2
78,7834,Maurepas,787818,Trappes,2
78,7835,Pecq,787816,Saint-Germain-en-Laye,2
78,7836,Saint-Cyr-l'École,787815,Saint-Cyr-l'École,3
78,7837,Vélizy-Villacoublay,787821,Versailles-2,1
78,7838,Plaisir,787812,Plaisir,3
78,7839,Andrésy,787805,Conflans-Sainte-Honorine,3
78,7897,,787813,Poissy,1
78,7898,,787816,Saint-Germain-en-Laye,1
78,7899,,787899,Versailles,1
79,7901,Airvault,797917,Le Val de Thouet,6
79,7902,Argenton-les-Vallées,797907,Mauléon,5
79,7902,Argenton-les-Vallées,797917,Le Val de Thouet,1
79,7903,Beauvoir-sur-Niort,797909,Mignon-et-Boutonne,4
79,7903,Beauvoir-sur-Niort,797905,Frontenay-Rohan-Rohan,1
79,7904,Bressuire,797902,Bressuire,4
79,7905,Brioux-sur-Boutonne,797909,Mignon-et-Boutonne,19
79,7906,Celles-sur-Belle,797903,Celles-sur-Belle,5
79,7907,Cerizay,797904,Cerizay,9
79,7908,Champdeniers-Saint-Denis,797901,Autize-Egray,9
79,7909,Mauléon,797907,Mauléon,5
79,7910,Chef-Boutonne,797908,Melle,9
79,7911,Coulonges-sur-l'Autize,797901,Autize-Egray,13
79,7912,Frontenay-Rohan-Rohan,797905,Frontenay-Rohan-Rohan,9
79,7913,Lezay,797903,Celles-sur-Belle,10
79,7914,Mauzé-sur-le-Mignon,797909,Mignon-et-Boutonne,7
79,7915,Mazières-en-Gâtine,797906,La Gâtine,11
79,7916,Melle,797908,Melle,6
79,7917,Ménigoute,797906,La Gâtine,10
79,7918,Moncoutant,797904,Cerizay,8
79,7919,Mothe-Saint-Héray,797903,Celles-sur-Belle,7
79,7920,Niort-Nord,797901,Autize-Egray,3
79,7920,Niort-Nord,797914,La Plaine Niortaise,3
79,7921,Niort-Ouest,797905,Frontenay-Rohan-Rohan,2
79,7922,Parthenay,797913,Parthenay,11
79,7923,Prahecq,797914,La Plaine Niortaise,7
79,7923,Prahecq,797905,Frontenay-Rohan-Rohan,1
79,7924,Saint-Loup-Lamairé,797917,Le Val de Thouet,5
79,7924,Saint-Loup-Lamairé,797906,La Gâtine,1
79,7925,Saint-Maixent-l'École  1er Canton,797915,Saint-Maixent-l'École,5
79,7925,Saint-Maixent-l'École  1er Canton,797901,Autize-Egray,1
79,7926,Saint-Maixent-l'École  2e  Canton,797915,Saint-Maixent-l'École,7
79,7927,Saint-Varent,797917,Le Val de Thouet,7
79,7927,Saint-Varent,797902,Bressuire,1
79,7928,Sauzé-Vaussais,797908,Melle,11
79,7929,Secondigny,797906,La Gâtine,7
79,7929,Secondigny,797904,Cerizay,1
79,7930,Thénezay,797906,La Gâtine,9
79,7931,Thouars  1er Canton,797917,Le Val de Thouet,6
79,7931,Thouars  1er Canton,797916,Thouars,2
79,7932,Thouars  2e  Canton,797916,Thouars,2
79,7932,Thouars  2e  Canton,797917,Le Val de Thouet,2
79,7995,,797916,Thouars,1
79,7997,,797917,Le Val de Thouet,1
79,7998,,797999,Niort,1
79,7999,,797915,Saint-Maixent-l'École,1
80,8001,Abbeville-Nord,808001,Abbeville-1,6
80,8002,Abbeville-Sud,808002,Abbeville-2,6
80,8003,Acheux-en-Amiénois,808005,Albert,26
80,8004,Ailly-le-Haut-Clocher,808023,Rue,20
80,8005,Ailly-sur-Noye,808003,Ailly-sur-Noye,22
80,8006,Albert,808005,Albert,26
80,8007,Amiens  1er (Ouest),808004,Ailly-sur-Somme,2
80,8008,Amiens  2e  (Nord-Ouest),808004,Ailly-sur-Somme,2
80,8009,Amiens  3e  (Nord-Est),808008,Amiens-3,1
80,8010,Amiens  4e  (Est),808008,Amiens-3,1
80,8010,Amiens  4e  (Est),808009,Amiens-4,1
80,8011,Ault,808016,Friville-Escarbotin,10
80,8012,Bernaville,808014,Doullens,24
80,8013,Boves,808003,Ailly-sur-Noye,9
80,8013,Boves,808011,Amiens-6,5
80,8013,Boves,808009,Amiens-4,4
80,8013,Boves,808012,Amiens-7,3
80,8013,Boves,808010,Amiens-5,1
80,8013,Boves,808019,Moreuil,1
80,8014,Bray-sur-Somme,808005,Albert,10
80,8014,Bray-sur-Somme,808013,Corbie,7
80,8014,Bray-sur-Somme,808020,Péronne,1
80,8015,Chaulnes,808018,Ham,20
80,8016,Combles,808020,Péronne,15
80,8016,Combles,808005,Albert,3
80,8017,Conty,808003,Ailly-sur-Noye,21
80,8018,Corbie,808013,Corbie,17
80,8018,Corbie,808008,Amiens-3,5
80,8018,Corbie,808009,Amiens-4,1
80,8019,Crécy-en-Ponthieu,808023,Rue,18
80,8019,Crécy-en-Ponthieu,808014,Doullens,3
80,8020,Domart-en-Ponthieu,808015,Flixecourt,14
80,8020,Domart-en-Ponthieu,808013,Corbie,3
80,8020,Domart-en-Ponthieu,808014,Doullens,3
80,8021,Doullens,808014,Doullens,14
80,8022,Gamaches,808017,Gamaches,16
80,8022,Gamaches,808021,Poix-de-Picardie,4
80,8023,Hallencourt,808017,Gamaches,16
80,8024,Ham,808018,Ham,18
80,8024,Ham,808020,Péronne,1
80,8025,Hornoy-le-Bourg,808021,Poix-de-Picardie,16
80,8026,Molliens-Dreuil,808004,Ailly-sur-Somme,26
80,8026,Molliens-Dreuil,808017,Gamaches,1
80,8027,Montdidier,808022,Roye,33
80,8028,Moreuil,808019,Moreuil,21
80,8028,Moreuil,808022,Roye,1
80,8029,Moyenneville,808002,Abbeville-2,11
80,8029,Moyenneville,808017,Gamaches,3
80,8030,Nesle,808018,Ham,19
80,8031,Nouvion,808001,Abbeville-1,17
80,8032,Oisemont,808021,Poix-de-Picardie,31
80,8033,Péronne,808020,Péronne,21
80,8034,Picquigny,808004,Ailly-sur-Somme,14
80,8034,Picquigny,808015,Flixecourt,7
80,8035,Poix-de-Picardie,808021,Poix-de-Picardie,28
80,8036,Roisel,808020,Péronne,22
80,8037,Rosières-en-Santerre,808019,Moreuil,19
80,8037,Rosières-en-Santerre,808018,Ham,1
80,8038,Roye,808022,Roye,28
80,8038,Roye,808018,Ham,5
80,8039,Rue,808023,Rue,17
80,8040,Saint-Valery-sur-Somme,808002,Abbeville-2,7
80,8040,Saint-Valery-sur-Somme,808016,Friville-Escarbotin,5
80,8041,Villers-Bocage,808013,Corbie,13
80,8041,Villers-Bocage,808007,Amiens-2,8
80,8041,Villers-Bocage,808015,Flixecourt,3
80,8042,Amiens  5e  (Sud-Est),808010,Amiens-5,1
80,8044,Amiens  7e  (Sud-Ouest),808012,Amiens-7,1
80,8045,Amiens  8e  (Nord),808007,Amiens-2,2
80,8046,Friville-Escarbotin,808016,Friville-Escarbotin,9
80,8098,,808098,Abbeville,1
80,8099,,808099,Amiens,1
81,8101,Alban,818113,Le Haut Dadou,7
81,8103,Anglès,818114,Les Hautes Terres d'Oc,3
81,8104,Brassac,818114,Les Hautes Terres d'Oc,4
81,8105,Cadalen,818110,Les Deux Rives,7
81,8106,Carmaux-Nord,818105,Carmaux-1 Le Ségala,1
81,8106,Carmaux-Nord,818106,Carmaux-2 Vallée du Cérou,1
81,8107,Castelnau-de-Montmiral,818123,Vignobles et Bastides,12
81,8109,Cordes-sur-Ciel,818106,Carmaux-2 Vallée du Cérou,17
81,8110,Cuq-Toulza,818115,Lavaur Cocagne,11
81,8111,Dourgne,818118,La Montagne noire,12
81,8111,Dourgne,818119,Le Pastel,3
81,8112,Gaillac,818110,Les Deux Rives,9
81,8112,Gaillac,818111,Gaillac,3
81,8113,Graulhet,818112,Graulhet,7
81,8114,Labruguière,818116,Mazamet-1,3
81,8114,Labruguière,818118,La Montagne noire,3
81,8114,Labruguière,818119,Le Pastel,1
81,8115,Lacaune,818114,Les Hautes Terres d'Oc,7
81,8116,Lautrec,818120,Plaine de l'Agoût,10
81,8117,Lavaur,818115,Lavaur Cocagne,11
81,8117,Lavaur,818121,Les Portes du Tarn,8
81,8118,Lisle-sur-Tarn,818110,Les Deux Rives,2
81,8118,Lisle-sur-Tarn,818123,Vignobles et Bastides,1
81,8119,Mazamet-Nord-Est,818117,Mazamet-2 Vallée du Thoré,3
81,8119,Mazamet-Nord-Est,818116,Mazamet-1,2
81,8119,Mazamet-Nord-Est,818108,Castres-2,1
81,8120,Monestiés,818106,Carmaux-2 Vallée du Cérou,9
81,8121,Montredon-Labessonnié,818113,Le Haut Dadou,4
81,8122,Murat-sur-Vèbre,818114,Les Hautes Terres d'Oc,4
81,8123,Pampelonne,818105,Carmaux-1 Le Ségala,9
81,8124,Puylaurens,818119,Le Pastel,10
81,8125,Rabastens,818123,Vignobles et Bastides,4
81,8125,Rabastens,818121,Les Portes du Tarn,2
81,8126,Réalmont,818113,Le Haut Dadou,9
81,8126,Réalmont,818122,Saint-Juéry,1
81,8127,Roquecourbe,818108,Castres-2,5
81,8127,Roquecourbe,818114,Les Hautes Terres d'Oc,1
81,8128,Saint-Amans-Soult,818117,Mazamet-2 Vallée du Thoré,8
81,8129,Saint-Paul-Cap-de-Joux,818120,Plaine de l'Agoût,9
81,8129,Saint-Paul-Cap-de-Joux,818115,Lavaur Cocagne,1
81,8130,Salvagnac,818123,Vignobles et Bastides,8
81,8131,Vabre,818114,Les Hautes Terres d'Oc,5
81,8132,Valderiès,818105,Carmaux-1 Le Ségala,8
81,8133,Valence-d'Albigeois,818105,Carmaux-1 Le Ségala,14
81,8134,Vaour,818106,Carmaux-2 Vallée du Cérou,9
81,8135,Vielmur-sur-Agout,818120,Plaine de l'Agoût,7
81,8136,Villefranche-d'Albigeois,818113,Le Haut Dadou,5
81,8136,Villefranche-d'Albigeois,818122,Saint-Juéry,3
81,8137,Albi-Nord-Ouest,818103,Albi-3,6
81,8138,Albi-Sud,818102,Albi-2,5
81,8139,Carmaux-Sud,818106,Carmaux-2 Vallée du Cérou,3
81,8140,Castres-Nord,818120,Plaine de l'Agoût,1
81,8142,Mazamet-Sud-Ouest,818116,Mazamet-1,3
81,8143,Albi-Nord-Est,818104,Albi-4,2
81,8143,Albi-Nord-Est,818122,Saint-Juéry,1
81,8144,Albi-Est,818122,Saint-Juéry,1
81,8145,Albi-Ouest,818103,Albi-3,2
81,8146,Castres-Ouest,818109,Castres-3,1
81,8146,Castres-Ouest,818119,Le Pastel,1
81,8196,,818196,Albi,1
81,8197,,818197,Carmaux,1
81,8198,,818198,Castres,1
81,8199,,818199,Mazamet,1
82,8201,Auvillar,828204,Garonne-Lomagne-Brulhois,10
82,8202,Beaumont-de-Lomagne,828202,Beaumont-de-Lomagne,18
82,8203,Bourg-de-Visa,828210,Pays de Serres Sud-Quercy,4
82,8203,Bourg-de-Visa,828214,Valence,3
82,8205,Caussade,828212,Quercy-Rouergue,6
82,8205,Caussade,828211,Quercy-Aveyron,4
82,8205,Caussade,828201,Aveyron-Lère,1
82,8206,Caylus,828212,Quercy-Rouergue,7
82,8207,Grisolles,828215,Verdun-sur-Garonne,6
82,8207,Grisolles,828213,Tarn-Tescou-Quercy vert,3
82,8207,Grisolles,828209,Montech,2
82,8208,Lafrançaise,828211,Quercy-Aveyron,3
82,8208,Lafrançaise,828210,Pays de Serres Sud-Quercy,1
82,8209,Lauzerte,828210,Pays de Serres Sud-Quercy,10
82,8210,Lavit,828204,Garonne-Lomagne-Brulhois,14
82,8211,Moissac  1er Canton,828214,Valence,3
82,8211,Moissac  1er Canton,828204,Garonne-Lomagne-Brulhois,1
82,8212,Molières,828210,Pays de Serres Sud-Quercy,3
82,8212,Molières,828211,Quercy-Aveyron,2
82,8213,Monclar-de-Quercy,828213,Tarn-Tescou-Quercy vert,5
82,8214,Montaigu-de-Quercy,828210,Pays de Serres Sud-Quercy,6
82,8215,Montauban  1er Canton,828211,Quercy-Aveyron,2
82,8217,Montech,828209,Montech,6
82,8217,Montech,828202,Beaumont-de-Lomagne,2
82,8217,Montech,828203,Castelsarrasin,1
82,8218,Montpezat-de-Quercy,828211,Quercy-Aveyron,3
82,8218,Montpezat-de-Quercy,828212,Quercy-Rouergue,3
82,8219,Nègrepelisse,828201,Aveyron-Lère,5
82,8219,Nègrepelisse,828211,Quercy-Aveyron,1
82,8220,Saint-Antonin-Noble-Val,828212,Quercy-Rouergue,9
82,8221,Saint-Nicolas-de-la-Grave,828202,Beaumont-de-Lomagne,10
82,8221,Saint-Nicolas-de-la-Grave,828204,Garonne-Lomagne-Brulhois,4
82,8222,Valence,828214,Valence,11
82,8223,Verdun-sur-Garonne,828215,Verdun-sur-Garonne,7
82,8223,Verdun-sur-Garonne,828202,Beaumont-de-Lomagne,2
82,8224,Villebrumier,828213,Tarn-Tescou-Quercy vert,6
82,8225,Castelsarrasin  2e  Canton,828203,Castelsarrasin,4
82,8225,Castelsarrasin  2e  Canton,828209,Montech,1
82,8226,Moissac  2e  Canton,828205,Moissac,2
82,8227,Montauban  3e  Canton,828213,Tarn-Tescou-Quercy vert,1
82,8297,,828203,Castelsarrasin,1
82,8298,,828205,Moissac,1
82,8299,,828299,Montauban,1
83,8301,Aups,838304,Flayosc,6
83,8302,Barjols,838313,Saint-Maximin-la-Sainte-Baume,9
83,8303,Beausset,838312,Saint-Cyr-sur-Mer,6
83,8304,Besse-sur-Issole,838309,Le Luc,5
83,8305,Brignoles,838301,Brignoles,5
83,8305,Brignoles,838307,Garéoult,1
83,8306,Callas,838304,Flayosc,6
83,8307,Collobrières,838302,La Crau,2
83,8307,Collobrières,838309,Le Luc,1
83,8308,Comps-sur-Artuby,838304,Flayosc,9
83,8309,Cotignac,838301,Brignoles,6
